id,t,s,x,y,v,e,e1,t_local,blink,plateau,state,ramp_direction,sp_start_time,sp_end_time,sp_start_displacement,sp_end_displacement,sp_duration,qp_start_time,qp_end_time,qp_start_displacement,qp_end_displacement,qp_duration,chain_id,expected_sp_ramp_direction,expected_qp_ramp_direction,expected_qp_peak_velocity,expected_sp_end_peak_type,expected_qp_end_peak_type,expected_sp_end_bound,result_id,result_chain_id,is_sp,is_qp
307,6.152599334716797,1688529009.8108058,0.4297826149884392,0.4828223899558738,-0.029257735316682843,-1,-1,6.152599334716797,0.9950908013554227,0,IN_SP,DOWNWARD,5.953130722045898,6.152599334716797,0.43896520839017983,0.4297826149884392,0.19946861267089844,6.152599334716797,6.152599334716797,0.4297826149884392,0.4297826149884392,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
308,6.174539804458618,1688529009.83079,0.4295518819023581,0.48288964165581594,-0.028760942289899574,-1,-1,6.174539804458618,0.9979867804588085,0,IN_SP,INDETERMINATE,5.953130722045898,6.174539804458618,0.43896520839017983,0.4295518819023581,0.22140908241271973,6.174539804458618,6.174539804458618,0.4295518819023581,0.4295518819023581,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
309,6.191495418548584,1688529009.850798,0.4286639269660501,0.48286635787398724,-0.047556614139958035,-1,-1,6.191495418548584,1,0,IN_SP,INDETERMINATE,5.953130722045898,6.191495418548584,0.43896520839017983,0.4286639269660501,0.23836469650268555,6.191495418548584,6.191495418548584,0.4286639269660501,0.4286639269660501,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
310,6.216428518295288,1688529009.8708289,0.42755979650160847,0.48286635787398724,-0.03461721202488863,-1,-1,6.216428518295288,1,0,IN_SP,INDETERMINATE,5.953130722045898,6.216428518295288,0.43896520839017983,0.42755979650160847,0.26329779624938965,6.216428518295288,6.216428518295288,0.42755979650160847,0.42755979650160847,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
311,6.238369464874268,1688529009.8908179,0.42704127816592946,0.48286635787398724,-0.03397709617343606,-1,-1,6.238369464874268,0.9991274643752963,0,IN_SP,INDETERMINATE,5.953130722045898,6.238369464874268,0.43896520839017983,0.42704127816592946,0.28523874282836914,6.238369464874268,6.238369464874268,0.42704127816592946,0.42704127816592946,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
312,6.257319688796997,1688529009.910799,0.42617043326882753,0.48286635787398724,-0.029787550553465304,-1,-1,6.257319688796997,0.9981861138336433,0,IN_SP,INDETERMINATE,5.953130722045898,6.257319688796997,0.43896520839017983,0.42617043326882753,0.30418896675109863,6.257319688796997,6.257319688796997,0.42617043326882753,0.42617043326882753,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
313,6.276268720626831,1688529009.930791,0.42591235216926127,0.48286635787398724,-0.03827328069246771,-1,-1,6.276268720626831,0.9989085443590696,0,IN_SP,INDETERMINATE,5.953130722045898,6.276268720626831,0.43896520839017983,0.42591235216926127,0.3231379985809326,6.276268720626831,6.276268720626831,0.42591235216926127,0.42591235216926127,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
314,6.293224334716797,1688529009.9508078,0.42479624467737537,0.48292061134620945,-0.03213787033116846,-1,-1,6.293224334716797,0.9995680399061119,0,IN_SP,INDETERMINATE,5.953130722045898,6.293224334716797,0.43896520839017983,0.42479624467737537,0.34009361267089844,6.293224334716797,6.293224334716797,0.42479624467737537,0.42479624467737537,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
315,6.313170671463013,1688529009.9707727,0.4247264020583209,0.48292061134620945,-0.05082036372674375,-1,-1,6.313170671463013,0.9994966341875992,0,IN_SP,INDETERMINATE,5.953130722045898,6.313170671463013,0.43896520839017983,0.4247264020583209,0.36003994941711426,6.313170671463013,6.313170671463013,0.4247264020583209,0.4247264020583209,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
316,6.336108684539795,1688529009.990795,0.4226168464211857,0.4841747142650463,-0.06356405000569065,-1,-1,6.336108684539795,0.9995577369720035,0,IN_SP,DOWNWARD,5.953130722045898,6.336108684539795,0.43896520839017983,0.4226168464211857,0.3829779624938965,6.336108684539795,6.336108684539795,0.4226168464211857,0.4226168464211857,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
317,6.356056451797485,1688529010.010808,0.4220004081726074,0.48493963170934606,-0.025537419892358974,-1,-1,6.356056451797485,1,0,IN_SP,DOWNWARD,5.953130722045898,6.356056451797485,0.43896520839017983,0.4220004081726074,0.4029257297515869,6.356056451797485,6.356056451797485,0.4220004081726074,0.4220004081726074,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
